,entity_id,type,subtype,class,mention_id,mention_type,ldctype,start,end,mention,relation_id,tense,modality,arg1_mention_id,arg1_mention,arg2_mention_id,arg2_mention
351,AFP_ENG_20030416.0844-E34,ORG-AFF,Membership,['GEN'],AFP_ENG_20030416.0844-R5-1,PRO,PRO,1558,1582,10 security force members,AFP_ENG_20030416.0844-R5,Unspecified,Asserted,AFP_ENG_20030416.0844-E15-27,10 security force members,AFP_ENG_20030416.0844-E16-28,security force
352,AFP_ENG_20030416.0844-E34,ORG-AFF,Membership,['GEN'],AFP_ENG_20030416.0844-R5-1,PRO,PRO,1558,1582,10 security force members,AFP_ENG_20030416.0844-R5,Unspecified,Asserted,AFP_ENG_20030416.0844-E15-27,10 security force members,AFP_ENG_20030416.0844-E16-28,security force
353,AFP_ENG_20030416.0844-E34,ORG-AFF,Membership,['GEN'],AFP_ENG_20030416.0844-R5-1,PRO,PRO,1558,1582,10 security force members,AFP_ENG_20030416.0844-R5,Unspecified,Asserted,AFP_ENG_20030416.0844-E15-27,10 security force members,AFP_ENG_20030416.0844-E16-28,security force
354,AFP_ENG_20030416.0844-E34,ORG-AFF,Membership,['GEN'],AFP_ENG_20030416.0844-R5-1,PRO,PRO,1558,1582,10 security force members,AFP_ENG_20030416.0844-R5,Unspecified,Asserted,AFP_ENG_20030416.0844-E15-27,10 security force members,AFP_ENG_20030416.0844-E16-28,security force
355,AFP_ENG_20030416.0844-E34,ORG-AFF,Membership,['GEN'],AFP_ENG_20030416.0844-R5-1,PRO,PRO,1558,1582,10 security force members,AFP_ENG_20030416.0844-R5,Unspecified,Asserted,AFP_ENG_20030416.0844-E15-27,10 security force members,AFP_ENG_20030416.0844-E16-28,security force
356,AFP_ENG_20030416.0844-E34,ORG-AFF,Membership,['GEN'],AFP_ENG_20030416.0844-R5-1,PRO,PRO,1558,1582,10 security force members,AFP_ENG_20030416.0844-R5,Unspecified,Asserted,AFP_ENG_20030416.0844-E15-27,10 security force members,AFP_ENG_20030416.0844-E16-28,security force
357,AFP_ENG_20030417.0004-E31,PART-WHOLE,Geographical,['SPC'],AFP_ENG_20030417.0004-R16-1,NAM,NAM,1184,1212,other northeast Indian states,AFP_ENG_20030417.0004-R16,Unspecified,Asserted,AFP_ENG_20030417.0004-E16-36,other northeast Indian states,AFP_ENG_20030417.0004-E17-37,Indian
358,AFP_ENG_20030417.0004-E31,PART-WHOLE,Geographical,['SPC'],AFP_ENG_20030417.0004-R16-1,NAM,NAM,1184,1212,other northeast Indian states,AFP_ENG_20030417.0004-R16,Unspecified,Asserted,AFP_ENG_20030417.0004-E16-36,other northeast Indian states,AFP_ENG_20030417.0004-E17-37,Indian
359,AFP_ENG_20030417.0004-E31,PART-WHOLE,Geographical,['SPC'],AFP_ENG_20030417.0004-R16-1,NAM,NAM,1184,1212,other northeast Indian states,AFP_ENG_20030417.0004-R16,Unspecified,Asserted,AFP_ENG_20030417.0004-E16-36,other northeast Indian states,AFP_ENG_20030417.0004-E17-37,Indian
360,AFP_ENG_20030417.0004-E31,PART-WHOLE,Geographical,['SPC'],AFP_ENG_20030417.0004-R16-1,NAM,NAM,1184,1212,other northeast Indian states,AFP_ENG_20030417.0004-R16,Unspecified,Asserted,AFP_ENG_20030417.0004-E16-36,other northeast Indian states,AFP_ENG_20030417.0004-E17-37,Indian
361,AFP_ENG_20030417.0004-E31,PART-WHOLE,Geographical,['SPC'],AFP_ENG_20030417.0004-R16-1,NAM,NAM,1184,1212,other northeast Indian states,AFP_ENG_20030417.0004-R16,Unspecified,Asserted,AFP_ENG_20030417.0004-E16-36,other northeast Indian states,AFP_ENG_20030417.0004-E17-37,Indian
362,AFP_ENG_20030417.0004-E31,PART-WHOLE,Geographical,['SPC'],AFP_ENG_20030417.0004-R16-1,NAM,NAM,1184,1212,other northeast Indian states,AFP_ENG_20030417.0004-R16,Unspecified,Asserted,AFP_ENG_20030417.0004-E16-36,other northeast Indian states,AFP_ENG_20030417.0004-E17-37,Indian
363,AFP_ENG_20030417.0004-E31,PART-WHOLE,Geographical,['SPC'],AFP_ENG_20030417.0004-R16-1,NAM,NAM,1184,1212,other northeast Indian states,AFP_ENG_20030417.0004-R16,Unspecified,Asserted,AFP_ENG_20030417.0004-E16-36,other northeast Indian states,AFP_ENG_20030417.0004-E17-37,Indian
364,AFP_ENG_20030417.0004-E31,PART-WHOLE,Geographical,['SPC'],AFP_ENG_20030417.0004-R16-1,NAM,NAM,1184,1212,other northeast Indian states,AFP_ENG_20030417.0004-R16,Unspecified,Asserted,AFP_ENG_20030417.0004-E16-36,other northeast Indian states,AFP_ENG_20030417.0004-E17-37,Indian
365,AFP_ENG_20030417.0004-E31,PART-WHOLE,Geographical,['SPC'],AFP_ENG_20030417.0004-R16-1,NAM,NAM,1184,1212,other northeast Indian states,AFP_ENG_20030417.0004-R16,Unspecified,Asserted,AFP_ENG_20030417.0004-E16-36,other northeast Indian states,AFP_ENG_20030417.0004-E17-37,Indian
366,AFP_ENG_20030417.0004-E31,PART-WHOLE,Geographical,['SPC'],AFP_ENG_20030417.0004-R16-1,NAM,NAM,1184,1212,other northeast Indian states,AFP_ENG_20030417.0004-R16,Unspecified,Asserted,AFP_ENG_20030417.0004-E16-36,other northeast Indian states,AFP_ENG_20030417.0004-E17-37,Indian
367,AFP_ENG_20030417.0004-E31,PART-WHOLE,Geographical,['SPC'],AFP_ENG_20030417.0004-R16-1,NAM,NAM,1184,1212,other northeast Indian states,AFP_ENG_20030417.0004-R16,Unspecified,Asserted,AFP_ENG_20030417.0004-E16-36,other northeast Indian states,AFP_ENG_20030417.0004-E17-37,Indian
368,AFP_ENG_20030417.0004-E31,PART-WHOLE,Geographical,['SPC'],AFP_ENG_20030417.0004-R16-1,NAM,NAM,1184,1212,other northeast Indian states,AFP_ENG_20030417.0004-R16,Unspecified,Asserted,AFP_ENG_20030417.0004-E16-36,other northeast Indian states,AFP_ENG_20030417.0004-E17-37,Indian
369,AFP_ENG_20030417.0004-E31,PART-WHOLE,Geographical,['SPC'],AFP_ENG_20030417.0004-R16-1,NAM,NAM,1184,1212,other northeast Indian states,AFP_ENG_20030417.0004-R16,Unspecified,Asserted,AFP_ENG_20030417.0004-E16-36,other northeast Indian states,AFP_ENG_20030417.0004-E17-37,Indian
370,AFP_ENG_20030417.0004-E31,PART-WHOLE,Geographical,['SPC'],AFP_ENG_20030417.0004-R16-1,NAM,NAM,1184,1212,other northeast Indian states,AFP_ENG_20030417.0004-R16,Unspecified,Asserted,AFP_ENG_20030417.0004-E16-36,other northeast Indian states,AFP_ENG_20030417.0004-E17-37,Indian
371,AFP_ENG_20030417.0004-E31,PART-WHOLE,Geographical,['SPC'],AFP_ENG_20030417.0004-R16-1,NAM,NAM,1184,1212,other northeast Indian states,AFP_ENG_20030417.0004-R16,Unspecified,Asserted,AFP_ENG_20030417.0004-E16-36,other northeast Indian states,AFP_ENG_20030417.0004-E17-37,Indian
372,AFP_ENG_20030417.0004-E31,PART-WHOLE,Geographical,['SPC'],AFP_ENG_20030417.0004-R16-1,NAM,NAM,1184,1212,other northeast Indian states,AFP_ENG_20030417.0004-R16,Unspecified,Asserted,AFP_ENG_20030417.0004-E16-36,other northeast Indian states,AFP_ENG_20030417.0004-E17-37,Indian
373,AFP_ENG_20030417.0307-E85,PER-SOC,Business,['SPC'],AFP_ENG_20030417.0307-R22-1,NAM,NAM,764,797,"his
intelligence and defense aides",AFP_ENG_20030417.0307-R22,Unspecified,Asserted,AFP_ENG_20030417.0307-E2-11,his,AFP_ENG_20030417.0307-E8-12,"his
intelligence and defense aides"
374,AFP_ENG_20030417.0307-E85,PER-SOC,Business,['SPC'],AFP_ENG_20030417.0307-R22-1,NAM,NAM,764,797,"his
intelligence and defense aides",AFP_ENG_20030417.0307-R22,Unspecified,Asserted,AFP_ENG_20030417.0307-E2-11,his,AFP_ENG_20030417.0307-E8-12,"his
intelligence and defense aides"
375,AFP_ENG_20030417.0307-E85,PER-SOC,Business,['SPC'],AFP_ENG_20030417.0307-R22-1,NAM,NAM,764,797,"his
intelligence and defense aides",AFP_ENG_20030417.0307-R22,Unspecified,Asserted,AFP_ENG_20030417.0307-E2-11,his,AFP_ENG_20030417.0307-E8-12,"his
intelligence and defense aides"
376,AFP_ENG_20030417.0307-E85,PER-SOC,Business,['SPC'],AFP_ENG_20030417.0307-R22-1,NAM,NAM,764,797,"his
intelligence and defense aides",AFP_ENG_20030417.0307-R22,Unspecified,Asserted,AFP_ENG_20030417.0307-E2-11,his,AFP_ENG_20030417.0307-E8-12,"his
intelligence and defense aides"
377,AFP_ENG_20030417.0307-E85,PER-SOC,Business,['SPC'],AFP_ENG_20030417.0307-R22-1,NAM,NAM,764,797,"his
intelligence and defense aides",AFP_ENG_20030417.0307-R22,Unspecified,Asserted,AFP_ENG_20030417.0307-E2-11,his,AFP_ENG_20030417.0307-E8-12,"his
intelligence and defense aides"
378,AFP_ENG_20030417.0307-E85,PER-SOC,Business,['SPC'],AFP_ENG_20030417.0307-R22-1,NAM,NAM,764,797,"his
intelligence and defense aides",AFP_ENG_20030417.0307-R22,Unspecified,Asserted,AFP_ENG_20030417.0307-E2-11,his,AFP_ENG_20030417.0307-E8-12,"his
intelligence and defense aides"
379,AFP_ENG_20030417.0307-E85,PER-SOC,Business,['SPC'],AFP_ENG_20030417.0307-R22-1,NAM,NAM,764,797,"his
intelligence and defense aides",AFP_ENG_20030417.0307-R22,Unspecified,Asserted,AFP_ENG_20030417.0307-E2-11,his,AFP_ENG_20030417.0307-E8-12,"his
intelligence and defense aides"
380,AFP_ENG_20030417.0307-E85,PER-SOC,Business,['SPC'],AFP_ENG_20030417.0307-R22-1,NAM,NAM,764,797,"his
intelligence and defense aides",AFP_ENG_20030417.0307-R22,Unspecified,Asserted,AFP_ENG_20030417.0307-E2-11,his,AFP_ENG_20030417.0307-E8-12,"his
intelligence and defense aides"
381,AFP_ENG_20030417.0307-E85,PER-SOC,Business,['SPC'],AFP_ENG_20030417.0307-R22-1,NAM,NAM,764,797,"his
intelligence and defense aides",AFP_ENG_20030417.0307-R22,Unspecified,Asserted,AFP_ENG_20030417.0307-E2-11,his,AFP_ENG_20030417.0307-E8-12,"his
intelligence and defense aides"
382,AFP_ENG_20030417.0307-E85,PER-SOC,Business,['SPC'],AFP_ENG_20030417.0307-R22-1,NAM,NAM,764,797,"his
intelligence and defense aides",AFP_ENG_20030417.0307-R22,Unspecified,Asserted,AFP_ENG_20030417.0307-E2-11,his,AFP_ENG_20030417.0307-E8-12,"his
intelligence and defense aides"
383,AFP_ENG_20030417.0307-E85,PER-SOC,Business,['SPC'],AFP_ENG_20030417.0307-R22-1,NAM,NAM,764,797,"his
intelligence and defense aides",AFP_ENG_20030417.0307-R22,Unspecified,Asserted,AFP_ENG_20030417.0307-E2-11,his,AFP_ENG_20030417.0307-E8-12,"his
intelligence and defense aides"
384,AFP_ENG_20030417.0307-E85,PER-SOC,Business,['SPC'],AFP_ENG_20030417.0307-R22-1,NAM,NAM,764,797,"his
intelligence and defense aides",AFP_ENG_20030417.0307-R22,Unspecified,Asserted,AFP_ENG_20030417.0307-E2-11,his,AFP_ENG_20030417.0307-E8-12,"his
intelligence and defense aides"
385,AFP_ENG_20030417.0307-E85,PER-SOC,Business,['SPC'],AFP_ENG_20030417.0307-R22-1,NAM,NAM,764,797,"his
intelligence and defense aides",AFP_ENG_20030417.0307-R22,Unspecified,Asserted,AFP_ENG_20030417.0307-E2-11,his,AFP_ENG_20030417.0307-E8-12,"his
intelligence and defense aides"
386,AFP_ENG_20030417.0307-E85,PER-SOC,Business,['SPC'],AFP_ENG_20030417.0307-R22-1,NAM,NAM,764,797,"his
intelligence and defense aides",AFP_ENG_20030417.0307-R22,Unspecified,Asserted,AFP_ENG_20030417.0307-E2-11,his,AFP_ENG_20030417.0307-E8-12,"his
intelligence and defense aides"
387,AFP_ENG_20030417.0307-E85,PER-SOC,Business,['SPC'],AFP_ENG_20030417.0307-R22-1,NAM,NAM,764,797,"his
intelligence and defense aides",AFP_ENG_20030417.0307-R22,Unspecified,Asserted,AFP_ENG_20030417.0307-E2-11,his,AFP_ENG_20030417.0307-E8-12,"his
intelligence and defense aides"
388,AFP_ENG_20030417.0307-E85,PER-SOC,Business,['SPC'],AFP_ENG_20030417.0307-R22-1,NAM,NAM,764,797,"his
intelligence and defense aides",AFP_ENG_20030417.0307-R22,Unspecified,Asserted,AFP_ENG_20030417.0307-E2-11,his,AFP_ENG_20030417.0307-E8-12,"his
intelligence and defense aides"
389,AFP_ENG_20030417.0307-E85,PER-SOC,Business,['SPC'],AFP_ENG_20030417.0307-R22-1,NAM,NAM,764,797,"his
intelligence and defense aides",AFP_ENG_20030417.0307-R22,Unspecified,Asserted,AFP_ENG_20030417.0307-E2-11,his,AFP_ENG_20030417.0307-E8-12,"his
intelligence and defense aides"
390,AFP_ENG_20030417.0307-E85,PER-SOC,Business,['SPC'],AFP_ENG_20030417.0307-R22-1,NAM,NAM,764,797,"his
intelligence and defense aides",AFP_ENG_20030417.0307-R22,Unspecified,Asserted,AFP_ENG_20030417.0307-E2-11,his,AFP_ENG_20030417.0307-E8-12,"his
intelligence and defense aides"
391,AFP_ENG_20030417.0307-E85,PER-SOC,Business,['SPC'],AFP_ENG_20030417.0307-R22-1,NAM,NAM,764,797,"his
intelligence and defense aides",AFP_ENG_20030417.0307-R22,Unspecified,Asserted,AFP_ENG_20030417.0307-E2-11,his,AFP_ENG_20030417.0307-E8-12,"his
intelligence and defense aides"
392,AFP_ENG_20030417.0307-E85,PER-SOC,Business,['SPC'],AFP_ENG_20030417.0307-R22-1,NAM,NAM,764,797,"his
intelligence and defense aides",AFP_ENG_20030417.0307-R22,Unspecified,Asserted,AFP_ENG_20030417.0307-E2-11,his,AFP_ENG_20030417.0307-E8-12,"his
intelligence and defense aides"
393,AFP_ENG_20030417.0307-E85,PER-SOC,Business,['SPC'],AFP_ENG_20030417.0307-R22-1,NAM,NAM,764,797,"his
intelligence and defense aides",AFP_ENG_20030417.0307-R22,Unspecified,Asserted,AFP_ENG_20030417.0307-E2-11,his,AFP_ENG_20030417.0307-E8-12,"his
intelligence and defense aides"
394,AFP_ENG_20030417.0307-E85,PER-SOC,Business,['SPC'],AFP_ENG_20030417.0307-R22-1,NAM,NAM,764,797,"his
intelligence and defense aides",AFP_ENG_20030417.0307-R22,Unspecified,Asserted,AFP_ENG_20030417.0307-E2-11,his,AFP_ENG_20030417.0307-E8-12,"his
intelligence and defense aides"
395,AFP_ENG_20030417.0307-E85,PER-SOC,Business,['SPC'],AFP_ENG_20030417.0307-R22-1,NAM,NAM,764,797,"his
intelligence and defense aides",AFP_ENG_20030417.0307-R22,Unspecified,Asserted,AFP_ENG_20030417.0307-E2-11,his,AFP_ENG_20030417.0307-E8-12,"his
intelligence and defense aides"
396,AFP_ENG_20030417.0764-E17,PHYS,Located,['USP'],AFP_ENG_20030417.0764-R2-1,PRO,PRO,822,1005,"Mahathir's sacking of the charismatic and popular Anwar in September
1998 rocked Malaysian politics, with thousands of people taking to
the streets to demonstrate their support for him",AFP_ENG_20030417.0764-R2,Unspecified,Asserted,AFP_ENG_20030417.0764-E3-7,thousands of people,AFP_ENG_20030417.0764-E4-8,the streets
397,AFP_ENG_20030417.0764-E17,PHYS,Located,['USP'],AFP_ENG_20030417.0764-R2-1,PRO,PRO,822,1005,"Mahathir's sacking of the charismatic and popular Anwar in September
1998 rocked Malaysian politics, with thousands of people taking to
the streets to demonstrate their support for him",AFP_ENG_20030417.0764-R2,Unspecified,Asserted,AFP_ENG_20030417.0764-E3-7,thousands of people,AFP_ENG_20030417.0764-E4-8,the streets
398,AFP_ENG_20030418.0556-E29,GEN-AFF,Citizen-Resident-Religion-Ethnicity,['SPC'],AFP_ENG_20030418.0556-R14-1,NOM,NOM,1547,1568,Chinese archaeologists,AFP_ENG_20030418.0556-R14,Unspecified,Asserted,AFP_ENG_20030418.0556-E18-35,Chinese archaeologists,AFP_ENG_20030418.0556-E19-36,Chinese
399,AFP_ENG_20030418.0556-E29,GEN-AFF,Citizen-Resident-Religion-Ethnicity,['SPC'],AFP_ENG_20030418.0556-R14-1,NOM,NOM,1547,1568,Chinese archaeologists,AFP_ENG_20030418.0556-R14,Unspecified,Asserted,AFP_ENG_20030418.0556-E18-35,Chinese archaeologists,AFP_ENG_20030418.0556-E19-36,Chinese
400,AFP_ENG_20030418.0556-E29,GEN-AFF,Citizen-Resident-Religion-Ethnicity,['SPC'],AFP_ENG_20030418.0556-R14-1,NOM,NOM,1547,1568,Chinese archaeologists,AFP_ENG_20030418.0556-R14,Unspecified,Asserted,AFP_ENG_20030418.0556-E18-35,Chinese archaeologists,AFP_ENG_20030418.0556-E19-36,Chinese
401,AFP_ENG_20030418.0556-E29,GEN-AFF,Citizen-Resident-Religion-Ethnicity,['SPC'],AFP_ENG_20030418.0556-R14-1,NOM,NOM,1547,1568,Chinese archaeologists,AFP_ENG_20030418.0556-R14,Unspecified,Asserted,AFP_ENG_20030418.0556-E18-35,Chinese archaeologists,AFP_ENG_20030418.0556-E19-36,Chinese
402,AFP_ENG_20030418.0556-E29,GEN-AFF,Citizen-Resident-Religion-Ethnicity,['SPC'],AFP_ENG_20030418.0556-R14-1,NOM,NOM,1547,1568,Chinese archaeologists,AFP_ENG_20030418.0556-R14,Unspecified,Asserted,AFP_ENG_20030418.0556-E18-35,Chinese archaeologists,AFP_ENG_20030418.0556-E19-36,Chinese
403,AFP_ENG_20030418.0556-E29,GEN-AFF,Citizen-Resident-Religion-Ethnicity,['SPC'],AFP_ENG_20030418.0556-R14-1,NOM,NOM,1547,1568,Chinese archaeologists,AFP_ENG_20030418.0556-R14,Unspecified,Asserted,AFP_ENG_20030418.0556-E18-35,Chinese archaeologists,AFP_ENG_20030418.0556-E19-36,Chinese
404,AFP_ENG_20030418.0556-E29,GEN-AFF,Citizen-Resident-Religion-Ethnicity,['SPC'],AFP_ENG_20030418.0556-R14-1,NOM,NOM,1547,1568,Chinese archaeologists,AFP_ENG_20030418.0556-R14,Unspecified,Asserted,AFP_ENG_20030418.0556-E18-35,Chinese archaeologists,AFP_ENG_20030418.0556-E19-36,Chinese
405,AFP_ENG_20030418.0556-E29,GEN-AFF,Citizen-Resident-Religion-Ethnicity,['SPC'],AFP_ENG_20030418.0556-R14-1,NOM,NOM,1547,1568,Chinese archaeologists,AFP_ENG_20030418.0556-R14,Unspecified,Asserted,AFP_ENG_20030418.0556-E18-35,Chinese archaeologists,AFP_ENG_20030418.0556-E19-36,Chinese
406,AFP_ENG_20030418.0556-E29,GEN-AFF,Citizen-Resident-Religion-Ethnicity,['SPC'],AFP_ENG_20030418.0556-R14-1,NOM,NOM,1547,1568,Chinese archaeologists,AFP_ENG_20030418.0556-R14,Unspecified,Asserted,AFP_ENG_20030418.0556-E18-35,Chinese archaeologists,AFP_ENG_20030418.0556-E19-36,Chinese
407,AFP_ENG_20030418.0556-E29,GEN-AFF,Citizen-Resident-Religion-Ethnicity,['SPC'],AFP_ENG_20030418.0556-R14-1,NOM,NOM,1547,1568,Chinese archaeologists,AFP_ENG_20030418.0556-R14,Unspecified,Asserted,AFP_ENG_20030418.0556-E18-35,Chinese archaeologists,AFP_ENG_20030418.0556-E19-36,Chinese
408,AFP_ENG_20030418.0556-E29,GEN-AFF,Citizen-Resident-Religion-Ethnicity,['SPC'],AFP_ENG_20030418.0556-R14-1,NOM,NOM,1547,1568,Chinese archaeologists,AFP_ENG_20030418.0556-R14,Unspecified,Asserted,AFP_ENG_20030418.0556-E18-35,Chinese archaeologists,AFP_ENG_20030418.0556-E19-36,Chinese
409,AFP_ENG_20030418.0556-E29,GEN-AFF,Citizen-Resident-Religion-Ethnicity,['SPC'],AFP_ENG_20030418.0556-R14-1,NOM,NOM,1547,1568,Chinese archaeologists,AFP_ENG_20030418.0556-R14,Unspecified,Asserted,AFP_ENG_20030418.0556-E18-35,Chinese archaeologists,AFP_ENG_20030418.0556-E19-36,Chinese
410,AFP_ENG_20030418.0556-E29,GEN-AFF,Citizen-Resident-Religion-Ethnicity,['SPC'],AFP_ENG_20030418.0556-R14-1,NOM,NOM,1547,1568,Chinese archaeologists,AFP_ENG_20030418.0556-R14,Unspecified,Asserted,AFP_ENG_20030418.0556-E18-35,Chinese archaeologists,AFP_ENG_20030418.0556-E19-36,Chinese
411,AFP_ENG_20030418.0556-E29,GEN-AFF,Citizen-Resident-Religion-Ethnicity,['SPC'],AFP_ENG_20030418.0556-R14-1,NOM,NOM,1547,1568,Chinese archaeologists,AFP_ENG_20030418.0556-R14,Unspecified,Asserted,AFP_ENG_20030418.0556-E18-35,Chinese archaeologists,AFP_ENG_20030418.0556-E19-36,Chinese
412,AFP_ENG_20030424.0230-E34,PHYS,Located,['SPC'],AFP_ENG_20030424.0230-R12-1,NOM,NOM,999,1157,"Two weeks ago, some 30 people were killed in an eight-vehicle pile up
in southwest Nigeria on the busy Lagos-Ibadan expressway, near the
economic capital Lagos",AFP_ENG_20030424.0230-R12,Past,Asserted,AFP_ENG_20030424.0230-E12-19,some 30 people,AFP_ENG_20030424.0230-E16-22,the busy Lagos-Ibadan expressway
413,AFP_ENG_20030424.0230-E34,PHYS,Located,['SPC'],AFP_ENG_20030424.0230-R12-1,NOM,NOM,999,1157,"Two weeks ago, some 30 people were killed in an eight-vehicle pile up
in southwest Nigeria on the busy Lagos-Ibadan expressway, near the
economic capital Lagos",AFP_ENG_20030424.0230-R12,Past,Asserted,AFP_ENG_20030424.0230-E12-19,some 30 people,AFP_ENG_20030424.0230-E16-22,the busy Lagos-Ibadan expressway
414,AFP_ENG_20030424.0230-E34,PHYS,Located,['SPC'],AFP_ENG_20030424.0230-R12-1,NOM,NOM,999,1157,"Two weeks ago, some 30 people were killed in an eight-vehicle pile up
in southwest Nigeria on the busy Lagos-Ibadan expressway, near the
economic capital Lagos",AFP_ENG_20030424.0230-R12,Past,Asserted,AFP_ENG_20030424.0230-E12-19,some 30 people,AFP_ENG_20030424.0230-E16-22,the busy Lagos-Ibadan expressway
415,AFP_ENG_20030424.0230-E34,PHYS,Located,['SPC'],AFP_ENG_20030424.0230-R12-1,NOM,NOM,999,1157,"Two weeks ago, some 30 people were killed in an eight-vehicle pile up
in southwest Nigeria on the busy Lagos-Ibadan expressway, near the
economic capital Lagos",AFP_ENG_20030424.0230-R12,Past,Asserted,AFP_ENG_20030424.0230-E12-19,some 30 people,AFP_ENG_20030424.0230-E16-22,the busy Lagos-Ibadan expressway
416,AFP_ENG_20030424.0230-E34,PHYS,Located,['SPC'],AFP_ENG_20030424.0230-R12-1,NOM,NOM,999,1157,"Two weeks ago, some 30 people were killed in an eight-vehicle pile up
in southwest Nigeria on the busy Lagos-Ibadan expressway, near the
economic capital Lagos",AFP_ENG_20030424.0230-R12,Past,Asserted,AFP_ENG_20030424.0230-E12-19,some 30 people,AFP_ENG_20030424.0230-E16-22,the busy Lagos-Ibadan expressway
417,AFP_ENG_20030424.0230-E34,PHYS,Located,['SPC'],AFP_ENG_20030424.0230-R12-1,NOM,NOM,999,1157,"Two weeks ago, some 30 people were killed in an eight-vehicle pile up
in southwest Nigeria on the busy Lagos-Ibadan expressway, near the
economic capital Lagos",AFP_ENG_20030424.0230-R12,Past,Asserted,AFP_ENG_20030424.0230-E12-19,some 30 people,AFP_ENG_20030424.0230-E16-22,the busy Lagos-Ibadan expressway
418,AFP_ENG_20030424.0230-E34,PHYS,Located,['SPC'],AFP_ENG_20030424.0230-R12-1,NOM,NOM,999,1157,"Two weeks ago, some 30 people were killed in an eight-vehicle pile up
in southwest Nigeria on the busy Lagos-Ibadan expressway, near the
economic capital Lagos",AFP_ENG_20030424.0230-R12,Past,Asserted,AFP_ENG_20030424.0230-E12-19,some 30 people,AFP_ENG_20030424.0230-E16-22,the busy Lagos-Ibadan expressway
419,AFP_ENG_20030424.0230-E34,PHYS,Located,['SPC'],AFP_ENG_20030424.0230-R12-1,NOM,NOM,999,1157,"Two weeks ago, some 30 people were killed in an eight-vehicle pile up
in southwest Nigeria on the busy Lagos-Ibadan expressway, near the
economic capital Lagos",AFP_ENG_20030424.0230-R12,Past,Asserted,AFP_ENG_20030424.0230-E12-19,some 30 people,AFP_ENG_20030424.0230-E16-22,the busy Lagos-Ibadan expressway
420,AFP_ENG_20030424.0230-E34,PHYS,Located,['SPC'],AFP_ENG_20030424.0230-R12-1,NOM,NOM,999,1157,"Two weeks ago, some 30 people were killed in an eight-vehicle pile up
in southwest Nigeria on the busy Lagos-Ibadan expressway, near the
economic capital Lagos",AFP_ENG_20030424.0230-R12,Past,Asserted,AFP_ENG_20030424.0230-E12-19,some 30 people,AFP_ENG_20030424.0230-E16-22,the busy Lagos-Ibadan expressway
421,AFP_ENG_20030424.0230-E34,PHYS,Located,['SPC'],AFP_ENG_20030424.0230-R12-1,NOM,NOM,999,1157,"Two weeks ago, some 30 people were killed in an eight-vehicle pile up
in southwest Nigeria on the busy Lagos-Ibadan expressway, near the
economic capital Lagos",AFP_ENG_20030424.0230-R12,Past,Asserted,AFP_ENG_20030424.0230-E12-19,some 30 people,AFP_ENG_20030424.0230-E16-22,the busy Lagos-Ibadan expressway
422,AFP_ENG_20030424.0230-E34,PHYS,Located,['SPC'],AFP_ENG_20030424.0230-R12-1,NOM,NOM,999,1157,"Two weeks ago, some 30 people were killed in an eight-vehicle pile up
in southwest Nigeria on the busy Lagos-Ibadan expressway, near the
economic capital Lagos",AFP_ENG_20030424.0230-R12,Past,Asserted,AFP_ENG_20030424.0230-E12-19,some 30 people,AFP_ENG_20030424.0230-E16-22,the busy Lagos-Ibadan expressway
423,AFP_ENG_20030424.0230-E34,PHYS,Located,['SPC'],AFP_ENG_20030424.0230-R12-1,NOM,NOM,999,1157,"Two weeks ago, some 30 people were killed in an eight-vehicle pile up
in southwest Nigeria on the busy Lagos-Ibadan expressway, near the
economic capital Lagos",AFP_ENG_20030424.0230-R12,Past,Asserted,AFP_ENG_20030424.0230-E12-19,some 30 people,AFP_ENG_20030424.0230-E16-22,the busy Lagos-Ibadan expressway
424,AFP_ENG_20030425.0408-E91,PART-WHOLE,Subsidiary,['SPC'],AFP_ENG_20030425.0408-R33-1,NOM,NOM,3657,3685,North Korean foreign ministry,AFP_ENG_20030425.0408-R33,Unspecified,Asserted,AFP_ENG_20030425.0408-E73-125,North Korean foreign ministry,AFP_ENG_20030425.0408-E15-124,North Korean
425,AFP_ENG_20030425.0408-E91,PART-WHOLE,Subsidiary,['SPC'],AFP_ENG_20030425.0408-R33-1,NOM,NOM,3657,3685,North Korean foreign ministry,AFP_ENG_20030425.0408-R33,Unspecified,Asserted,AFP_ENG_20030425.0408-E73-125,North Korean foreign ministry,AFP_ENG_20030425.0408-E15-124,North Korean
426,AFP_ENG_20030425.0408-E91,PART-WHOLE,Subsidiary,['SPC'],AFP_ENG_20030425.0408-R33-1,NOM,NOM,3657,3685,North Korean foreign ministry,AFP_ENG_20030425.0408-R33,Unspecified,Asserted,AFP_ENG_20030425.0408-E73-125,North Korean foreign ministry,AFP_ENG_20030425.0408-E15-124,North Korean
427,AFP_ENG_20030425.0408-E91,PART-WHOLE,Subsidiary,['SPC'],AFP_ENG_20030425.0408-R33-1,NOM,NOM,3657,3685,North Korean foreign ministry,AFP_ENG_20030425.0408-R33,Unspecified,Asserted,AFP_ENG_20030425.0408-E73-125,North Korean foreign ministry,AFP_ENG_20030425.0408-E15-124,North Korean
428,AFP_ENG_20030425.0408-E91,PART-WHOLE,Subsidiary,['SPC'],AFP_ENG_20030425.0408-R33-1,NOM,NOM,3657,3685,North Korean foreign ministry,AFP_ENG_20030425.0408-R33,Unspecified,Asserted,AFP_ENG_20030425.0408-E73-125,North Korean foreign ministry,AFP_ENG_20030425.0408-E15-124,North Korean
